field_1,lat,long,distance_t,NAME
"12976",47.3058000000,-122.3940000000,0.2355981479,Federal Way
"12977",47.4736000000,-121.7310000000,0.3141114367,Snoqualmie Valley
"12978",47.7451000000,-122.3390000000,0.3200614784,Shoreline
"12979",47.6651000000,-122.1510000000,0.5036402380,Lake Washington
"12980",47.3717000000,-122.2970000000,0.7650729934,Federal Way
"12981",47.5828000000,-122.2910000000,0.4931565982,Seattle
"12982",47.2984000000,-122.3850000000,0.3365985278,Federal Way
"12983",47.3943000000,-122.1960000000,0.1342262757,Kent
"12984",47.6911000000,-122.3920000000,0.3543272922,Seattle
"12985",47.5895000000,-122.0190000000,0.7813520095,Issaquah
"12986",47.4406000000,-122.1390000000,0.8902129258,Kent
"12987",47.5139000000,-122.1870000000,0.5853323766,Renton
"12988",47.6754000000,-122.3250000000,0.1939507366,Seattle
"12989",47.6591000000,-122.1470000000,0.4558894977,Lake Washington
"12990",47.7065000000,-122.3700000000,0.4153487432,Seattle
"12991",47.7032000000,-122.3710000000,0.5415344759,Seattle
"12992",47.6860000000,-122.3740000000,0.1718975839,Seattle
"12993",47.1622000000,-121.9710000000,2.4462704346,Enumclaw
"12994",47.3126000000,-122.3460000000,0.3367561008,Federal Way
"12995",47.5218000000,-122.3580000000,0.3402070238,Seattle
"12996",47.4907000000,-122.1670000000,0.4282181286,Renton
"12997",47.6834000000,-122.3660000000,0.3304458896,Seattle
"12998",47.7368000000,-122.2310000000,0.1266952355,Northshore
"12999",47.5994000000,-122.0190000000,0.6376740194,Issaquah
"13000",47.5286000000,-122.3680000000,0.0869931901,Seattle
"13001",47.6951000000,-122.3660000000,0.6073619493,Seattle
"13002",47.7543000000,-122.3440000000,0.2900316017,Shoreline
"13003",47.7248000000,-122.1790000000,0.2036305371,Lake Washington
"13004",47.3775000000,-122.3190000000,0.6663680779,Highline
"13005",47.7207000000,-122.3200000000,0.2966367839,Seattle
"13006",47.7304000000,-122.3520000000,0.4097291297,Seattle
"13007",47.6349000000,-122.2900000000,0.2479562529,Seattle
"13008",47.3552000000,-122.0140000000,0.5975141117,Tahoma
"13009",47.5675000000,-122.0160000000,0.6072718610,Issaquah
"13010",47.2979000000,-122.3790000000,0.1415468192,Federal Way
"13011",47.2979000000,-122.3790000000,0.1415468192,Federal Way
"13012",47.4439000000,-122.1900000000,0.6402535421,Renton
"13013",47.6891000000,-122.2030000000,0.1131396911,Lake Washington
"13014",47.6395000000,-122.0500000000,0.9711921825,Lake Washington
"13015",47.6112000000,-122.2930000000,0.1227061892,Seattle
"13016",47.6124000000,-122.0090000000,0.5784934733,Lake Washington
"13017",47.5066000000,-122.1590000000,0.4635084223,Renton
"13018",47.3745000000,-122.1270000000,0.4108800470,Kent
"13019",47.6303000000,-121.9900000000,1.3987835529,Snoqualmie Valley
"13020",47.6955000000,-122.3570000000,0.5852793625,Seattle
"13021",47.6990000000,-122.3500000000,0.5190425722,Seattle
"13022",47.6492000000,-121.9150000000,0.2384375976,Riverview
"13023",47.2910000000,-122.1180000000,1.7786043196,Auburn
"13024",47.7758000000,-122.3790000000,0.4023732044,Shoreline
"13025",47.7425000000,-122.0890000000,0.4697686610,Northshore
"13026",47.5569000000,-122.2980000000,0.3303563853,Seattle
"13027",47.4096000000,-122.4490000000,1.0057325014,Vashon Island
"13028",47.6624000000,-122.3480000000,0.1660218689,Seattle
"13029",47.7637000000,-122.1340000000,0.8524682394,Northshore
"13030",47.3832000000,-122.3000000000,0.3100416158,Highline
"13031",47.5874000000,-122.3110000000,0.2133203954,Seattle
"13032",47.7211000000,-122.3300000000,0.4339314023,Seattle
"13033",47.6328000000,-122.0640000000,0.4337175988,Lake Washington
"13034",47.7756000000,-122.3720000000,0.2641286628,Shoreline
"13035",47.6382000000,-122.3680000000,0.1953787027,Seattle
"13036",47.6983000000,-122.1270000000,0.1314429706,Lake Washington
"13037",47.7718000000,-122.3810000000,0.3860801736,Shoreline
"13038",47.7242000000,-121.9510000000,0.7446811200,Riverview
"13039",47.3632000000,-122.0610000000,0.9001783510,Kent
"13040",47.6914000000,-122.3080000000,0.4865575762,Seattle
"13041",47.7017000000,-122.1270000000,0.1956649568,Lake Washington
"13042",47.7635000000,-122.0440000000,0.3833263393,Northshore
"13043",47.5158000000,-122.3850000000,0.5458472135,Seattle
"13044",47.5144000000,-122.3680000000,0.1034826938,Highline
"13045",47.5222000000,-122.3700000000,0.3088142016,Seattle
"13046",47.4478000000,-122.1570000000,0.6754301771,Renton
"13047",47.4935000000,-122.3210000000,0.6359684856,Highline
"13048",47.5488000000,-122.1710000000,0.2329454414,Bellevue
"13049",47.5615000000,-122.2720000000,0.4996878467,Seattle
"13050",47.3443000000,-122.0730000000,0.6376389561,Kent
"13051",47.4587000000,-121.9960000000,3.6416105769,Issaquah
"13052",47.5817000000,-122.2910000000,0.4200215408,Seattle
"13053",47.6798000000,-122.3480000000,0.5159493311,Seattle
"13054",47.4105000000,-122.1800000000,0.1542420698,Kent
"13055",47.5600000000,-122.1610000000,0.2471808972,Bellevue
"13056",47.6782000000,-122.3000000000,0.2793127313,Seattle
"13057",47.3761000000,-122.3200000000,0.9605299170,Highline
"13058",47.6352000000,-122.2900000000,0.2535081233,Seattle
"13059",47.7105000000,-121.3160000000,2.1660025816,Skykomish
"13060",47.5574000000,-122.3080000000,0.4477240885,Seattle
"13061",47.5183000000,-122.2660000000,0.3987980402,Seattle
"13062",47.6645000000,-122.3570000000,0.1579028311,Seattle
"13063",47.6364000000,-122.3510000000,0.1436903315,Seattle
"13064",47.7460000000,-122.2960000000,0.2718235394,Shoreline
"13065",47.5611000000,-122.0320000000,1.3373829168,Issaquah
"13066",47.7300000000,-122.2160000000,0.8003524324,Lake Washington
"13067",47.5972000000,-122.2950000000,0.1874706362,Seattle
"13068",47.6460000000,-122.0680000000,0.5040742342,Lake Washington
"13069",47.7095000000,-122.3500000000,0.3466725017,Seattle
"13070",47.5895000000,-122.3850000000,0.6699282735,Seattle
"13071",47.5310000000,-122.2040000000,0.9856581539,Renton
"13072",47.6046000000,-122.1680000000,0.1267679608,Bellevue
"13073",47.6351000000,-122.0600000000,0.4134888361,Lake Washington
"13074",47.5279000000,-122.3450000000,0.2434374211,Seattle
"13075",47.6767000000,-122.3500000000,0.7455700850,Seattle
"13076",47.4290000000,-122.1620000000,0.6641703560,Kent
"13077",47.5371000000,-122.3680000000,0.4074025376,Seattle
"13078",47.5862000000,-122.2020000000,0.2837306485,Bellevue
"13079",47.6763000000,-122.0280000000,0.6868011681,Lake Washington
"13080",47.7121000000,-122.3330000000,0.2544905732,Seattle
"13081",47.6681000000,-122.3240000000,0.1217138554,Seattle
"13082",47.5558000000,-122.2690000000,0.3327744781,Seattle
"13083",47.3451000000,-122.0940000000,0.3503115854,Kent
"13084",47.5819000000,-122.1250000000,0.4694461349,Bellevue
"13085",47.1959000000,-122.0100000000,0.3636124749,Enumclaw
"13086",47.4839000000,-122.3410000000,0.1224098295,Highline
"13087",47.4541000000,-122.1170000000,0.2837521149,Kent
"13088",47.5149000000,-122.2570000000,0.0767289196,Seattle
"13089",47.4777000000,-122.2120000000,0.0676051226,Renton
"13090",47.6666000000,-122.3670000000,0.3323546961,Seattle
"13091",47.6876000000,-122.3800000000,0.4254428648,Seattle
"13092",47.4897000000,-121.7870000000,0.5020229174,Snoqualmie Valley
"13093",47.7557000000,-122.2200000000,0.2924092104,Northshore
"13094",47.5909000000,-122.3840000000,0.7729252194,Seattle
"13095",47.3493000000,-122.0340000000,0.4263315646,Tahoma
"13096",47.6873000000,-122.2860000000,0.1901744578,Seattle
"13097",47.6973000000,-122.2050000000,0.5336818137,Lake Washington
"13098",47.4817000000,-122.0970000000,0.8720934513,Issaquah
"13099",47.7362000000,-122.3140000000,0.3671114051,Shoreline
"13100",47.5923000000,-122.2980000000,0.1265736127,Seattle
"13101",47.4158000000,-122.0020000000,0.8359556162,Tahoma
"13102",47.6765000000,-122.3810000000,0.0353000414,Seattle
"13103",47.4472000000,-122.0920000000,0.9810438567,Tahoma
"13104",47.4424000000,-122.3440000000,1.0310606954,Highline
"13105",47.5044000000,-122.2450000000,0.3950136188,Renton
"13106",47.4751000000,-122.1450000000,0.5143344972,Renton
"13107",47.5200000000,-122.3380000000,0.5436350658,Seattle
"13108",47.6904000000,-122.3950000000,0.3937173971,Seattle
"13109",47.1903000000,-122.0130000000,0.2087633062,Enumclaw
"13110",47.3800000000,-122.0110000000,0.7077432952,Tahoma
"13111",47.4518000000,-122.1200000000,0.4083951566,Kent
"13112",47.4033000000,-122.1870000000,0.4857429868,Kent
"13113",47.3469000000,-122.1950000000,0.4472249668,Kent
"13114",47.6754000000,-122.1210000000,0.2832188930,Lake Washington
"13115",47.5307000000,-122.0540000000,0.5749690382,Issaquah
"13116",47.6790000000,-122.3190000000,0.3183053763,Seattle
"13117",47.5331000000,-122.3840000000,0.4170848297,Seattle
"13118",47.3595000000,-122.0890000000,0.2639314969,Kent
"13119",47.7502000000,-122.3530000000,0.3371742998,Shoreline
"13120",47.6653000000,-122.2720000000,0.1281910511,Seattle
"13121",47.5336000000,-122.2230000000,0.2753087803,Mercer Island
"13122",47.5214000000,-122.1910000000,0.4092826715,Renton
"13123",47.6936000000,-122.1860000000,0.6057184333,Lake Washington
"13124",47.2585000000,-121.9250000000,3.8245630230,Enumclaw
"13125",47.4821000000,-122.1080000000,0.3614335439,Issaquah
"13126",47.5318000000,-122.0550000000,0.5603983263,Issaquah
"13127",47.4224000000,-122.2890000000,0.2478780090,Highline
"13128",47.6285000000,-122.0540000000,0.2052503533,Lake Washington
"13129",47.3665000000,-122.2760000000,0.3742324601,Federal Way
"13130",47.7379000000,-121.9660000000,0.6493382689,Riverview
"13131",47.6870000000,-122.3890000000,0.0424579984,Seattle
"13132",47.4633000000,-122.1960000000,0.3986675663,Renton
"13133",47.5367000000,-122.0670000000,1.0116573223,Issaquah
"13134",47.4831000000,-122.1910000000,0.5229913761,Renton
"13135",47.6789000000,-122.3970000000,0.4371268533,Seattle
"13136",47.7766000000,-122.3070000000,0.3811767885,Shoreline
"13137",47.3078000000,-122.3580000000,0.3173835365,Federal Way
"13138",47.5212000000,-122.3710000000,0.2398720897,Seattle
"13139",47.7628000000,-122.1230000000,0.3604914394,Northshore
"13140",47.6315000000,-122.2820000000,0.2217991271,Seattle
"13141",47.7377000000,-122.1970000000,0.7125602451,Northshore
"13142",47.2838000000,-122.1210000000,1.5711767501,Auburn
"13143",47.6772000000,-122.2850000000,0.2983039295,Seattle
"13144",47.6348000000,-122.1180000000,0.3241339264,Bellevue
"13145",47.7128000000,-122.3060000000,0.4042964869,Seattle
"13146",47.4472000000,-122.1600000000,0.4981244191,Renton
"13147",47.4741000000,-122.0150000000,3.3532721555,Issaquah
"13148",47.6947000000,-122.3030000000,0.3364784129,Seattle
"13149",47.7703000000,-122.3360000000,0.1475058613,Shoreline
"13150",47.5075000000,-122.3890000000,0.5555013485,Seattle
"13151",47.5304000000,-122.3800000000,0.4281766922,Seattle
"13152",47.7508000000,-122.1700000000,0.6727995745,Northshore
"13153",47.4821000000,-122.0170000000,2.7936435456,Issaquah
"13154",47.6363000000,-122.0250000000,0.5576993343,Lake Washington
"13155",47.4562000000,-122.0160000000,3.3571304971,Issaquah
"13156",47.5695000000,-122.3760000000,0.5046067280,Seattle
"13157",47.6529000000,-121.9790000000,2.6103296425,Riverview
"13158",47.7492000000,-122.0860000000,0.4339628435,Northshore
"13159",47.7191000000,-122.3090000000,0.3566437588,Seattle
"13160",47.5307000000,-122.3520000000,0.4104877709,Seattle
"13161",47.7189000000,-122.1810000000,0.4257680402,Lake Washington
"13162",47.6706000000,-122.2650000000,0.2318748118,Seattle
"13163",47.6339000000,-122.1920000000,0.1243268042,Bellevue
"13164",47.5767000000,-122.4100000000,0.1060766466,Seattle
"13165",47.6496000000,-121.9080000000,0.1546523583,Riverview
"13166",47.5745000000,-122.1360000000,0.3118793772,Bellevue
"13167",47.7639000000,-122.3630000000,0.3978815470,Shoreline
"13168",47.7740000000,-122.2800000000,0.8389407070,Shoreline
"13169",47.6212000000,-122.2980000000,0.2406829845,Seattle
"13170",47.4758000000,-122.2880000000,0.4417046792,Tukwila
"13171",47.4758000000,-122.2880000000,0.4417046792,Tukwila
"13172",47.7380000000,-121.9830000000,0.6365812138,Riverview
"13173",47.6373000000,-122.3580000000,0.0540345237,Seattle
"13174",47.6921000000,-122.3870000000,0.1914768309,Seattle
"13175",47.4901000000,-122.3410000000,0.3074207161,Highline
"13176",47.5862000000,-122.2460000000,1.2236916118,Mercer Island
"13177",47.5682000000,-122.3590000000,0.3847028256,Seattle
"13178",47.4524000000,-122.1500000000,0.4014909391,Kent
"13179",47.7758000000,-122.2000000000,0.4369035978,Northshore
"13180",47.4338000000,-122.1600000000,0.3216748096,Kent
"13181",47.3009000000,-122.3750000000,0.1651446305,Federal Way
"13182",47.6208000000,-122.3190000000,0.2524885897,Seattle
"13183",47.6060000000,-122.2110000000,0.6320200734,Bellevue
"13184",47.6456000000,-122.3870000000,0.7740184991,Seattle
"13185",47.5145000000,-122.3910000000,0.7100121202,Seattle
"13186",47.7222000000,-122.0560000000,0.6880974498,Lake Washington
"13187",47.6696000000,-122.3710000000,0.2496469977,Seattle
"13188",47.3657000000,-122.0340000000,0.6056008920,Tahoma
"13189",47.3752000000,-122.1660000000,0.3190439038,Kent
"13190",47.7214000000,-122.0560000000,0.6752999254,Lake Washington
"13191",47.6213000000,-122.0650000000,0.6313220593,Lake Washington
"13192",47.7201000000,-122.3610000000,0.4435944553,Seattle
"13193",47.7265000000,-122.3140000000,0.3301840853,Seattle
"13194",47.4730000000,-122.3000000000,0.6876981607,Highline
"13195",47.7718000000,-122.2080000000,0.2333701476,Northshore
"13196",47.6926000000,-122.3470000000,0.3497244986,Seattle
"13197",47.6657000000,-122.0670000000,0.3465516334,Lake Washington
"13198",47.4181000000,-122.2110000000,0.2402723359,Kent
"13199",47.7438000000,-122.3150000000,0.3627277815,Shoreline
"13200",47.5721000000,-122.3810000000,0.3914581794,Seattle
"13201",47.7491000000,-122.3530000000,0.4083013120,Shoreline
"13202",47.7108000000,-122.2250000000,0.4356644567,Lake Washington
"13203",47.4127000000,-122.0710000000,1.3507554819,Tahoma
"13204",47.6029000000,-122.3040000000,0.1844705043,Seattle
"13205",47.2578000000,-122.2170000000,0.7301099288,Auburn
"13206",47.5668000000,-122.1690000000,0.1451976685,Bellevue
"13207",47.5024000000,-122.1690000000,0.4968860118,Renton
"13208",47.2411000000,-121.9320000000,2.8926962408,Enumclaw
"13209",47.5372000000,-121.9720000000,1.6694801797,Issaquah
"13210",47.6631000000,-122.3450000000,0.1951414223,Seattle
"13211",47.6232000000,-122.2990000000,0.2964734626,Seattle
"13212",47.5924000000,-122.0480000000,0.6962409570,Issaquah
"13213",47.3555000000,-122.0020000000,1.1990323182,Tahoma
"13214",47.4053000000,-122.0300000000,0.2239383839,Tahoma
"13215",47.5056000000,-122.2540000000,0.4530836898,Seattle
"13216",47.6479000000,-122.3670000000,0.2354681653,Seattle
"13217",47.6419000000,-122.3740000000,0.4037555952,Seattle
"13218",47.5693000000,-122.2960000000,0.3720274049,Seattle
"13219",47.4024000000,-122.1710000000,0.2615837259,Kent
"13220",47.6809000000,-122.2880000000,0.0581288539,Seattle
"13221",47.7113000000,-122.2960000000,0.2327773933,Seattle
"13222",47.6293000000,-122.2380000000,0.4844228283,Bellevue
"13223",47.3746000000,-122.1810000000,0.2664353815,Kent
"13224",47.3259000000,-122.2890000000,0.3945705512,Federal Way
"13225",47.4502000000,-122.3780000000,1.1692303935,Highline
"13226",47.5387000000,-122.3740000000,0.0774654968,Seattle
"13227",47.5359000000,-122.2800000000,0.4288205658,Seattle
"13228",47.4991000000,-121.7790000000,0.2492837324,Snoqualmie Valley
"13229",47.5493000000,-122.3770000000,0.2708992132,Seattle
"13230",47.4776000000,-122.0200000000,3.0711577620,Issaquah
"13231",47.6103000000,-122.3000000000,0.1407005278,Seattle
"13232",47.6662000000,-122.3650000000,0.3035156030,Seattle
"13233",47.3833000000,-122.0430000000,0.1938355582,Tahoma
"13234",47.5343000000,-122.1850000000,0.2608325231,Renton
"13235",47.4482000000,-122.2090000000,0.7159574114,Renton
"13236",47.7139000000,-121.3210000000,1.9568362562,Skykomish
"13237",47.4418000000,-121.7310000000,1.9164870220,Snoqualmie Valley
"13238",47.6713000000,-122.1520000000,0.3829391315,Lake Washington
"13239",47.5514000000,-122.3850000000,0.2391494733,Seattle
"13240",47.6797000000,-122.3570000000,0.4635551338,Seattle
"13241",47.5269000000,-122.3830000000,0.7069234866,Seattle
"13242",47.6948000000,-122.2820000000,0.3516745221,Seattle
"13243",47.6181000000,-122.2840000000,0.1298441733,Seattle
"13244",47.5966000000,-122.1120000000,0.7142392527,Bellevue
"13245",47.4340000000,-122.1710000000,0.2163854548,Kent
"13246",47.6911000000,-122.3410000000,0.2777076357,Seattle
"13247",47.6616000000,-122.3560000000,0.2469004287,Seattle
"13248",47.5487000000,-122.3570000000,0.2403962373,Seattle
"13249",47.3965000000,-122.3140000000,0.3382082018,Highline
"13250",47.6094000000,-122.1260000000,0.2560840660,Bellevue
"13251",47.6786000000,-122.3680000000,0.4183486117,Seattle
"13252",47.6993000000,-122.3760000000,0.1912398750,Seattle
"13253",47.5672000000,-122.0040000000,0.6166569032,Issaquah
"13254",47.6338000000,-122.2320000000,0.2156683059,Bellevue
"13255",47.4658000000,-122.1910000000,0.5655331161,Renton
"13256",47.4972000000,-122.1760000000,0.2297630893,Renton
"13257",47.6544000000,-122.0850000000,1.2035537698,Lake Washington
"13258",47.5355000000,-122.2400000000,0.5714599686,Mercer Island
"13259",47.5920000000,-122.0820000000,0.8725823505,Issaquah
"13260",47.6605000000,-122.1880000000,0.2705700497,Lake Washington
"13261",47.6878000000,-122.3420000000,0.1085609214,Seattle
"13262",47.5551000000,-122.1720000000,0.2086069788,Bellevue
"13263",47.6397000000,-122.3950000000,0.3297476880,Seattle
"13264",47.4383000000,-122.1350000000,0.6183923209,Kent
"13265",47.5448000000,-122.3750000000,0.2212716279,Seattle
"13266",47.6393000000,-122.3920000000,0.4598506399,Seattle
"13267",47.6448000000,-122.4090000000,0.4252560294,Seattle
"13268",47.7673000000,-122.3670000000,0.2478562580,Shoreline
"13269",47.6838000000,-122.3120000000,0.3290465970,Seattle
"13270",47.1996000000,-122.0030000000,0.6031395916,Enumclaw
"13271",47.5145000000,-122.3740000000,0.2771797404,Seattle
"13272",47.6878000000,-122.2860000000,0.2135178774,Seattle
"13273",47.5320000000,-122.3850000000,0.5931207085,Seattle
"13274",47.6987000000,-122.2280000000,1.1954641809,Lake Washington
"13275",47.7035000000,-122.3510000000,0.5022435233,Seattle
"13276",47.2598000000,-122.2810000000,1.0043230198,Fife
"13277",47.4323000000,-122.2920000000,0.5636510384,Highline
